kingmeeeech, Thu Apr 23 03:31:52 +0000 2020, -76.255686, 36.895082, @NCbae79 Wow , I hope and pray your strength to overcome that! 
RuthRhoadsAllen, Thu Apr 23 03:32:04 +0000 2020, -106.026119, 34.166235, #earthdayeveryday 
NelsonNate116, Thu Apr 23 03:32:04 +0000 2020, -81.705467, 41.495940, You sick 
missladyvettab, Thu Apr 23 03:32:04 +0000 2020, -82.672903, 27.795720, Friday I’m up &amp;&amp; running 🏃🏽‍♀️ I have lasagna dinners on sale https://t.co/HxHaQhINIh 
LELIYE__, Thu Apr 23 03:32:04 +0000 2020, -118.113076, 33.844650, @Trill_Matrix No one did lmao but shit what ever craft you was doing before you can focus 100% on it 
THUNDERATIONS, Thu Apr 23 03:32:04 +0000 2020, -89.069133, 30.426027, @_xihua @unluckyyona Thanks for the info. Never cared about AC before but really getting into this one! Couldn’t fo… https://t.co/wgvZ4ZXe72 
itzel_g8, Thu Apr 23 03:32:04 +0000 2020, -97.754724, 30.323346, Le pregunté a mi papá que a qué hora nací y me salió con esto, weeey pues perdón, si quieres te lo pago 😡 https://t.co/8svtz2HyQ2 
mellowroberts, Thu Apr 23 03:32:04 +0000 2020, -102.104627, 31.994300, Me and @nobodygoodatall saw into the future 
isazapata, Thu Apr 23 03:32:05 +0000 2020, -80.233328, 25.782353, @DonnaTeresa5 thanks for the love ❤️❤️❤️❤️ 
ButtaFlyTy, Thu Apr 23 03:32:05 +0000 2020, -73.948775, 40.655138, Whew😬 
CalCourtKy, Thu Apr 23 03:32:05 +0000 2020, -121.873730, 37.331159, @AlpertReyes What normal, even middle class person could afford a lawyer or the time off work to go to court? I g… https://t.co/z4JbENQht4 
_AirCandi, Thu Apr 23 03:32:05 +0000 2020, -81.367773, 28.501678, 😂😂😂😂💀💀💀💀⚰️⚰️⚰️⚰️ 
EscobedoLizette, Thu Apr 23 03:32:05 +0000 2020, -118.018856, 33.975918, @adanjchavez I am gonna set up an auto reply just for emails from you that says “nope. Go drink coffee and watch Ca… https://t.co/kAmJbjQbMm 
EnnyShonaike, Thu Apr 23 03:32:05 +0000 2020, -88.442060, 42.310709, https://t.co/iaWXNJzCeR 
FourEyesEd, Thu Apr 23 03:32:05 +0000 2020, -73.948775, 40.655138, Fucking PlayStation 🤦🏻‍♂️🙄 
m_ariahh, Thu Apr 23 03:32:05 +0000 2020, -107.840587, 35.152632, When Kodak said “I need some toilet paper”  all of United States FELTTTTT that.😭 
quelita15, Thu Apr 23 03:32:05 +0000 2020, -74.678677, 41.021610, Háblenme de amor.♥️ 
PearLToine, Thu Apr 23 03:32:05 +0000 2020, -85.565688, 42.290524, That’s what it’s bout 
heatherleigh73, Thu Apr 23 03:32:05 +0000 2020, -82.306723, 27.827367, @SaraJNorth @DonnieWahlberg @BuckeyeCuti @SkipperChic @Tammi_inCO @JayMo_215 @lizheileman @staceyrenee7… https://t.co/wVJI0X94RE 
noahslinker, Thu Apr 23 03:32:05 +0000 2020, -85.768241, 37.822244, Imagine being one of those people that thinks not cursing makes you classy hahahah fuckin nerds 
Melissa41560, Thu Apr 23 03:32:05 +0000 2020, -86.791549, 36.200008, @HairPie5 @jsicolts @_ReaalAmerican_ @JoeBiden This is my absolute favorite from that collage. The officer's expres… https://t.co/MRWEFCak1V 
hello_brendita, Thu Apr 23 03:32:05 +0000 2020, -96.696562, 40.803235, @plainselitist @Maltese_Falcons @v_nooguyen Delete your account. 
CoachRay0914, Thu Apr 23 03:32:05 +0000 2020, -96.761753, 32.819858, @kei_nikohl Not at all!!! 
pdherron, Thu Apr 23 03:32:05 +0000 2020, -73.849441, 40.850347, TY to our wonderful administrative professionals at @EinsteinMed &amp; @MontefioreNYC who tirelessly support our facult… https://t.co/6fm7xTpRem 
buffett_v, Thu Apr 23 03:32:05 +0000 2020, -59.435241, 53.028025, @motocarbus @SGumpa Good for doubling ✌ 
Skeletampire, Thu Apr 23 03:32:06 +0000 2020, -79.272570, 43.629311, @FanboyMileena Final Fartasy 😂 
FinnamGod, Thu Apr 23 03:32:06 +0000 2020, -76.832809, 38.882384, I’m boujee now 👨🏾‍🦯 https://t.co/Ok4usHpp6k 
glowbitty, Thu Apr 23 03:32:06 +0000 2020, -95.446486, 29.838495, I’d only get a pair of crocs to collect the charms. 
LSanz92, Thu Apr 23 03:32:06 +0000 2020, -80.156826, 26.179921, Being a Leo woman with an Aries mother &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; 
bebotsoriano14, Thu Apr 23 03:32:06 +0000 2020, -116.237907, 33.744633, Wow @aldenrichards02  with Superstar Nora Aunor, this for sure is a good one! #AldenRichards #RoadTo10WithALDEN 
Ju_daily, Thu Apr 23 03:32:06 +0000 2020, -75.117998, 40.004866, @_1honeydee 😂😂😂 
ryandatkinson, Thu Apr 23 03:32:06 +0000 2020, -94.790198, 39.008432, That's some Olathe North swag right there. 
TwoBladeBae, Thu Apr 23 03:32:06 +0000 2020, -86.142922, 39.779562, I think the next Adult Purchase I Make will be hangers so I can actually hang up my shirts. 
_wenwoo, Thu Apr 23 03:32:06 +0000 2020, -98.000235, 26.176961, my sister is wearing JEAN shorts to sleep bcs she ran out of pjs ???  I CANNOT 
subumbral, Thu Apr 23 03:32:06 +0000 2020, -123.122401, 44.065621, @Kristen_Arnett Omg, home slurpees!!!  Ahem. Sorry. Carry on. 
MsLuna_RSE, Thu Apr 23 03:32:06 +0000 2020, -100.076888, 31.168893, @gdanz32 Let's try it🤣 
ngmom6, Thu Apr 23 03:32:06 +0000 2020, -86.270540, 45.001180, @SarahGrr30 We miss you all toooooo!!! Hugs hugs hugs ❤️💝💕 
theyloveashley, Thu Apr 23 03:32:06 +0000 2020, -82.442694, 27.996595, That’s messed up 😔 
wayne8135, Thu Apr 23 03:32:06 +0000 2020, -95.446486, 29.838495, @HaleyCarrots @_itsnicoleyyy_ I pray that God bring healing right now in Jesus holy name 🙏🙏🙏🙏⛪️ 
lizzzzzzzz_23, Thu Apr 23 03:32:06 +0000 2020, -97.285913, 32.779967, @Arturo15Rivera Smh .... 
debargento, Thu Apr 23 03:32:06 +0000 2020, -75.117998, 40.004866, Edit mode 😊...Dana and Anthony! #debargentophotography https://t.co/kHAF9KNwbx 
anasofiaaaleon, Thu Apr 23 03:32:06 +0000 2020, -77.101999, 38.880845, @sarahkalifaa About to pack 
Coraliz_Royce15, Thu Apr 23 03:32:06 +0000 2020, -88.310447, 42.039940, yup 
Tgo13, Thu Apr 23 03:32:06 +0000 2020, -86.871147, 33.678494, I love this draft for Denver. NFL mock draft 2020, 3-round edition: Dolphins pass on Tua Tagovailoa; Cowboys, 49er… https://t.co/5sCa0t9kFC 
_cremily, Thu Apr 23 03:32:07 +0000 2020, -83.804475, 27.698682, I love smoking weed I love the inspiration I get to write my essays 
UpasnaGautam, Thu Apr 23 03:32:07 +0000 2020, -97.754724, 30.323346, @imanelgammal @onepeloton I get mine on June 4th - Not bad given the circumstances. And YAY we can be Peloton pals! 
HildaHu84485411, Thu Apr 23 03:32:06 +0000 2020, -96.961483, 32.863917, @joshualeepalmer @TeamPulte really need some help with paying for my medication. $Oshun59 anyone please https://t.co/0xNf9sM6Ih 
kelsey_freels, Thu Apr 23 03:32:07 +0000 2020, -97.169156, 31.547449, so, Ms. Jackson was playing and I was singing “I’m sorry Ms. Jackson I am foooo real” and then we wrecked and was s… https://t.co/S0dFGhufzX 
artvenezia1, Thu Apr 23 03:32:07 +0000 2020, -122.435979, 37.770657, Let them rot in prison, suckers!! 
sabecc_, Thu Apr 23 03:32:07 +0000 2020, -119.025163, 35.346902, @lesliecruz__ I love you 💛 
brookieeeminaj, Thu Apr 23 03:32:07 +0000 2020, -84.453724, 39.161451, The O.C. soundtrack? Rip Mahart out why don’t u???? 
luppeexp, Thu Apr 23 03:32:07 +0000 2020, -119.165389, 34.181956, @jenaicaperez My baby 🥺🥺💕 
YourTenantRep, Thu Apr 23 03:32:07 +0000 2020, -73.723025, 45.557830, #cre  #realestate #ccim #sior #tenantrep.#COVID19 
KW10110, Thu Apr 23 03:32:07 +0000 2020, -115.061127, 36.184754, @MollyJongFast Pretty much Never Funny 😏 
_DarkSkinNiggaa, Thu Apr 23 03:32:07 +0000 2020, -93.701167, 32.036026, i need a VACATION 🚨 
Dinwoodey6, Thu Apr 23 03:32:07 +0000 2020, -111.823006, 40.687107, Phil, Eldrick, Peyton, TOM ...Sure 🤷🏻‍♂️ As long as side wagers are made known to the public ? https://t.co/9R48giSfZd 
nroxey2, Thu Apr 23 03:32:07 +0000 2020, -89.864704, 30.779717, BULLSHIT 
Reds433, Thu Apr 23 03:32:07 +0000 2020, -117.924892, 33.889347, @Longhorns34hook Thanks!🙌🏽 
nate_pauly, Thu Apr 23 03:32:07 +0000 2020, -77.712567, 43.162659, At the end of the day, somebody has to make the enemy scared of the dark. 
_andreamercado_, Thu Apr 23 03:32:07 +0000 2020, -100.076888, 31.168893, @OnlyTheDimes Smash or pass?👀 https://t.co/0cWO4AReBZ 
GOP_U, Thu Apr 23 03:32:07 +0000 2020, -118.411907, 34.020789, @paojonno @STFLIckUp @RSherman_25 We can control the virus. Look at South Korea and Australia. They have it under c… https://t.co/4gf5ReUynj 
brendaqzda1, Thu Apr 23 03:32:07 +0000 2020, -99.538038, 24.855818, Brayan es un niño super diferente a los demás literal 🙈 
al_grace__, Thu Apr 23 03:32:07 +0000 2020, -97.285913, 32.779967, @lexaabadie @KowboiKay I’m gonna fuckin murder you😂 
__baileygrace, Thu Apr 23 03:32:07 +0000 2020, -85.978600, 35.830522, what happened to compassion and the idea of humanity? when did we stop being understanding? what happened to listen… https://t.co/axqpYGyMoG 
Eduard27896620, Thu Apr 23 03:32:07 +0000 2020, -116.964135, 32.426776, Quién me visitaManda WhatsApp9621443317Tijuana https://t.co/rAGwyrNjqB 
msanchezchef, Thu Apr 23 03:32:08 +0000 2020, -81.725752, 33.532742, @navarrowolff Y usted fue de los q critico tanto los documentales de porte por hablar de pablo escobar??? Ah ya! 
cadaverousxxx, Thu Apr 23 03:32:08 +0000 2020, -95.446486, 29.838495, @graveyardbby Lmao i look HORRENDOUS 
oliviagrushon, Thu Apr 23 03:32:08 +0000 2020, -84.256139, 39.629944, I swear I treat Maddy and Amara like they’re my kids. They come over and leave with dinner, dessert and sometimes groceries 😂 
thebrigittemoya, Thu Apr 23 03:32:08 +0000 2020, -118.411907, 34.020789, @nyghtphyre @IAMLORDVOLDEY https://t.co/aJXxfq2HtE 
thaneay_ikefay, Thu Apr 23 03:32:08 +0000 2020, -84.481627, 42.746720, YeSSiRRSKi 
mudpiesllc_SueB, Thu Apr 23 03:32:08 +0000 2020, -77.122588, 42.153593, @hurstmlaxtrain Congratulations Austin! You’ll be missed 🥍🍀 
laurennntaylor1, Thu Apr 23 03:32:08 +0000 2020, -100.076888, 31.168893, dasss my friend. go friend! 🥰 
ZingoFrank, Thu Apr 23 03:32:08 +0000 2020, -77.454733, 43.232025, YA STILL BE OK AND LOOK ILL BE OK SOME KINDA WAY STILL !! ALL THAT ALL THAT BULLSHIT IS DOING IS PROVEING MY FAME A… https://t.co/r4Yfp4mfjL 
Hey__Zach, Thu Apr 23 03:32:08 +0000 2020, -97.935192, 29.895606, @FixYourLife I saw a girl wearing Louie mask the other day. 🤦🏻‍♂️ 
MKLiebmann, Thu Apr 23 03:32:08 +0000 2020, -118.369645, 34.087010, @Lil_SJL It was brutal and pretty gruesome to watch happen 😬 
clarperonhighst, Thu Apr 23 03:32:08 +0000 2020, -70.525171, 43.377360, i like hannah, but no one is jealous of her and luke. that is just lazy.  #summerhouse https://t.co/j2SSru5TnO 
anobleblackeye, Thu Apr 23 03:32:08 +0000 2020, -97.285913, 32.779967, @kitsunehoney I’ll never understand moving on and leaving people alone. Mfs be on serial killer mode. 
TitoSeth32, Thu Apr 23 03:32:08 +0000 2020, -94.808085, 38.886623, Ain’t ever too grown to eat brownie batter. 
GahDamnNick, Thu Apr 23 03:32:08 +0000 2020, -83.173867, 32.678207, I just watched this tape Lmaoooo 
mckenna_keil, Thu Apr 23 03:32:08 +0000 2020, -118.400884, 33.889487, Stopppp it 😂 
boosted_wankel, Thu Apr 23 03:32:08 +0000 2020, -85.768241, 37.822244, My graduation is canceled, might as well hang my regalia by my wedding dress I don't get the chance to wear 😭 https://t.co/XAuq5l21UC 
andreazg08, Thu Apr 23 03:32:09 +0000 2020, -83.999204, 33.950635, Y’all peep the difference 👀👀 Katie w no braces hehe 
BigWayner_96, Thu Apr 23 03:32:09 +0000 2020, -118.194026, 33.938045, I didn’t want this wtf killing my vibes out here. 🤦🏻‍♂️ 
BrianaSolorzano, Thu Apr 23 03:32:09 +0000 2020, -86.145272, 42.839172, @sam_noseda Love it! Hahah Life’s been great lately☺️🤷🏻‍♀️ 
Pattrick11, Thu Apr 23 03:32:09 +0000 2020, -87.732013, 41.833585, @offensiveloons @kv_tucker I’m gonna say that is in fact a wheat beer possibly Allagash. 
D_iey_na, Thu Apr 23 03:32:09 +0000 2020, -80.353332, 25.772288, Trop adorable 🥺❤️❤️ 
Sexboy12528511, Thu Apr 23 03:32:09 +0000 2020, -117.104989, 32.810012, @Danafunk12 Delicia 
kayy_dott_, Thu Apr 23 03:32:09 +0000 2020, -100.076888, 31.168893, @Teee409 😂😂😂 
jackhutton, Thu Apr 23 03:32:09 +0000 2020, -122.435979, 37.770657, Michael Moore? No.You must be joking? No.. Glad to turn off @11thHour — I don’t watch Michael Moore. I don’t why… https://t.co/cjyLURq8H5 
tdubisTU, Thu Apr 23 03:32:09 +0000 2020, -83.173867, 32.678207, See this be that disrespectful ass shit I be talking bout. https://t.co/GCoYMSj54f 
ho_pro, Thu Apr 23 03:32:09 +0000 2020, -81.325821, 40.399040, @jaubiel67 @Hunter_Miles28 @Jsmith1624 Jerr after 5 holes and 3 palmers https://t.co/LEfNNCdInA 
KloutBoy_Lee, Thu Apr 23 03:32:09 +0000 2020, -74.167808, 40.915047, I just thought of the perfect thing to buy my daughter 🤗 
ninohurtado1, Thu Apr 23 03:32:09 +0000 2020, -92.342322, 34.721886, Does anyone make flan with crust...kinda like a pie?😋😋 
ChangPants, Thu Apr 23 03:32:09 +0000 2020, -115.128846, 36.136412, Yeah, I guess this is true. 
fraggle94, Thu Apr 23 03:32:09 +0000 2020, -122.279521, 37.875845, @La_Schipa @AyadeLeon @amariescully Just in case you need to know what day it is. 
MissMegggy2430, Thu Apr 23 03:32:09 +0000 2020, -75.117998, 40.004866, @consciouskidlib Hardworking single mama of 2, furloughed from work and struggling to stay above water 🙏❤️ Anything… https://t.co/wA6s2nUZPB 
SuperLee5, Thu Apr 23 03:32:09 +0000 2020, -93.361321, 46.441861, @CoryCove @Raising_Canes Happy birthday Cove! 
samanthaxled, Thu Apr 23 03:32:09 +0000 2020, -79.272570, 43.629311, If you feel you’ve got an obstacle, now is the time to reflect on how to do things differently next time. Be honest… https://t.co/I0lt5jXT7B 
B_OutThatLife, Thu Apr 23 03:32:09 +0000 2020, -76.593943, 24.074967, I need some excitement in my life man 
alisonjervis, Thu Apr 23 03:32:09 +0000 2020, -83.947162, 39.690213, did i know you oncein another life?are we here just onceor a billion times? 
skylinehg, Thu Apr 23 03:32:09 +0000 2020, -118.378000, 34.172200, Yes we are Open We are here for you, when you need us! SKYLINE HEALTH GROUP, and Dr. Anthony Silva DC  is an essen… https://t.co/EI5Bno3jJf 
Mr_DaiN, Thu Apr 23 03:32:10 +0000 2020, -118.159729, 34.035297, Smoking some good straight from de urt for #EarthDay2020 
chuckazooloo, Thu Apr 23 03:32:10 +0000 2020, -97.754724, 30.323346, @ChrisMosser @kiss It pays to have cool parents when you’re 6 or 7 
cardinals150, Thu Apr 23 03:32:10 +0000 2020, -94.544949, 37.164146, @LibertyBritt https://t.co/c8rQjZWECk 
itspricemusic, Thu Apr 23 03:32:10 +0000 2020, -112.124676, 33.552863, Going to be a releasing a lot more music after this release and it would mean a lot if you guys went and presaved💚… https://t.co/PmzRIR3psi 
King_Torion, Thu Apr 23 03:32:10 +0000 2020, -86.791549, 36.200008, Up out my face boy! 
HoopsTrojan, Thu Apr 23 03:32:10 +0000 2020, -83.173867, 32.678207, @kehinde_obasuyi @Hudl Dawg!!! 
joeywelsh5, Thu Apr 23 03:32:10 +0000 2020, -79.980689, 40.431389, @seangentille Frederick 
RockinSportz, Thu Apr 23 03:32:10 +0000 2020, -79.272570, 43.629311, @NEGirl711 Sweet Dreams 
cecycontigo, Thu Apr 23 03:32:10 +0000 2020, -100.168717, 25.778679, @Vladherso @ParlarRadio Saludos desde Monterrey 
aollanis, Thu Apr 23 03:32:10 +0000 2020, -117.412405, 34.000125, my mom pierced my ears today and it wasn’t painful at all. that’s dangerous af lmfaoooo 
CourageousLove_, Thu Apr 23 03:32:10 +0000 2020, -79.995359, 35.995054, Ahhhhhhh can’t tell you how great I feel after installing crochet braids. The pick me up I needed 
Masse_Sarah, Thu Apr 23 03:32:10 +0000 2020, -71.088712, 42.313670, @theartofsu 😂 I was shook! 
Feliz_NaviDa, Thu Apr 23 03:32:10 +0000 2020, -118.411907, 34.020789, Showing off my iner Disney character 😄 https://t.co/W95PmJIAGe 
woods353, Thu Apr 23 03:32:10 +0000 2020, -73.831187, 40.670879, @CaslerNoel @GovMikeHuckabee Mikey...no you are not 
Loucrativ, Thu Apr 23 03:32:10 +0000 2020, -84.433106, 33.767195, so that was the finale for little fires? 
marabakes, Thu Apr 23 03:32:10 +0000 2020, -82.985772, 39.994684, What the hell am I watching... #Toohottohandlenetflix 
treydeantai, Thu Apr 23 03:32:10 +0000 2020, -90.479380, 30.482053, An HBCU turned into a PWI 💀 
Mrs_Z_ro, Thu Apr 23 03:32:11 +0000 2020, -95.446486, 29.838495, My catwalk is ridiculous. Fierce!!! 🐅 
bipolarbasketc1, Thu Apr 23 03:32:10 +0000 2020, -83.804475, 27.698682, https://t.co/TjfDJlb8S4 
heavencarranza, Thu Apr 23 03:32:11 +0000 2020, -102.104627, 31.994300, @amayalynne omw 
WS7MSmoke, Thu Apr 23 03:32:11 +0000 2020, -83.099288, 42.352787, i see blood and want blood like the reaper 
darthvader92, Thu Apr 23 03:32:11 +0000 2020, -81.570878, 28.246567, @katiedoesdisney @Joe_Rohde @shopDisney @RobertIger That’s true, usually they have a stock of them for the park and… https://t.co/RSaBhwekgf 
cherylb58, Thu Apr 23 03:32:11 +0000 2020, -123.370838, 48.496225, @CajunBlueAZ1 I don’t see the F—-ing duck!! 😩 
vincsmith, Thu Apr 23 03:32:11 +0000 2020, -73.948775, 40.655138, @pejayeugene Make your next move with intention ❤️ 
spicyspage, Thu Apr 23 03:32:11 +0000 2020, -118.411907, 34.020789, 🤦🏾‍♀️ omggggg I cNnnttt I'd be like BYE I'm taking the fire escape 
bmooreintheloop, Thu Apr 23 03:32:11 +0000 2020, -123.120033, 49.098261, Hey there @CityofDeltaBC friends! Check this out!!! #sd37 @deltasd37 https://t.co/WSjyPTdn5Y 
anuarbekiman, Thu Apr 23 03:32:12 +0000 2020, -97.754724, 30.323346, @whatsinside @GrahamStephan I agree ☝️ 
KPIZME, Thu Apr 23 03:32:12 +0000 2020, -122.023841, 37.378397, @AuntKim328 @AdrienneQW @DCGirlKayla Feed ME tacos and I’ll tell you anything you want. 😁 
JosephFAllen, Thu Apr 23 03:32:12 +0000 2020, -73.968542, 40.780709, Why is washing my face always such a chore? I’ve never not dragged myself to the occasion 
Msampaio_11, Thu Apr 23 03:32:12 +0000 2020, -80.122355, 26.301198, @tdellossi Para de caô que 10 anos você tem só  de idade adulta, nem vou contar a adolescência e infância.... 
kygirl93, Thu Apr 23 03:32:12 +0000 2020, -85.698188, 38.335135, @PhaySaya @bexone @erinbiba I love it! 
JBStewart, Thu Apr 23 03:32:12 +0000 2020, -83.173867, 32.678207, So @GeorgiaPSC, if @Talk2Windstream can tweet this status, why can’t we get @TonyThomasWIN and team to text mobile… https://t.co/E39lNji9Qk 
nessroshay, Thu Apr 23 03:32:12 +0000 2020, -97.135638, 32.701850, Cheyenne has me rolling 
ItaloPe12334, Thu Apr 23 03:32:12 +0000 2020, -80.134986, 26.373976, @sarahccoutinho Perfeita 
Panoramapapers, Thu Apr 23 03:32:12 +0000 2020, -81.815163, 35.020218, Afrique du Sud &gt; Faillite: La compagnie aérienne dépose le bilan https://t.co/oV0prRtE9V 
Emjaycee_, Thu Apr 23 03:32:12 +0000 2020, -85.996819, 39.870397, Unos bien acá que cuando finalmente te tienen son bien pendejos 
jhardingAL, Thu Apr 23 03:32:12 +0000 2020, -86.760091, 33.385555, @ChrysteHall Omg. 💔 This hurts. 
ninadonline, Thu Apr 23 03:32:12 +0000 2020, -111.858398, 33.639340, My husband is watching @Chrisley_USA with me for the first time (I watch it all the time solo) and he is entertaine… https://t.co/zBGw0fKlI3 
Paschal__, Thu Apr 23 03:32:12 +0000 2020, -95.446486, 29.838495, You guys that do abs workouts do you guys actually like yourselves cause... 
KEENi4detail, Thu Apr 23 03:32:12 +0000 2020, -80.926628, 33.631140, @EliSeeney Pretty sure your insides will dry up 
jesparza1069, Thu Apr 23 03:32:12 +0000 2020, -95.158936, 29.668301, @SpeakerShinjini Ok 
robbiebrinkley1, Thu Apr 23 03:32:12 +0000 2020, -106.819250, 39.189530, Who doesn’t want to hug Dave? #aspen @ Caribou Club https://t.co/70xYNVdzwd 
issahendrixxx, Thu Apr 23 03:32:12 +0000 2020, -84.433106, 33.767195, *anyone 
Mechelestar, Thu Apr 23 03:32:12 +0000 2020, -122.360053, 40.553995, @nutsaboutknittn A job 
lxrioo, Thu Apr 23 03:32:12 +0000 2020, -80.846785, 35.209059, @Yatusabejaviii Abed and troy 
levineeswife, Thu Apr 23 03:32:12 +0000 2020, -97.135638, 32.701850, @txstacks NOOO they are so good 
sierrako13, Thu Apr 23 03:32:12 +0000 2020, -122.435979, 37.770657, Today was so damn good 💞 https://t.co/o4SjzGXvyY 
Loleyy_, Thu Apr 23 03:32:12 +0000 2020, -106.026119, 34.166235, Not enough is being done 
myrudy32, Thu Apr 23 03:32:12 +0000 2020, -84.412759, 42.711251, @myrudy32 Yup, and there it is 
kayhayles, Thu Apr 23 03:32:12 +0000 2020, -77.438513, 38.841163, lmao nooooooo 🤣 
mamacUSA526, Thu Apr 23 03:32:13 +0000 2020, -95.446486, 29.838495, @Barbi__P @HarrisCoJudge I agree 100%.  Preventive measures are the reason we don t have more cases. 
J2TheD_, Thu Apr 23 03:32:13 +0000 2020, -82.487198, 39.967610, @NBA2K you’re game is hot garbage. Your updates don’t help anything. Thank you for allowing me to waste my money on more dumb shit. 
VirallyAds, Thu Apr 23 03:32:13 +0000 2020, -73.977182, 40.780751, I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/dTIR8mrFEh 
A__LeeFamous, Thu Apr 23 03:32:13 +0000 2020, -96.761753, 32.819858, @MacGunna_ I got it but that ain’t no smart investment no cap 
MatthewJona_, Thu Apr 23 03:32:13 +0000 2020, -122.218075, 47.392311, @ShayfrmUpt 4 max 1 min 
randompersonn13, Thu Apr 23 03:32:13 +0000 2020, -122.539070, 49.260204, https://t.co/4zNvBsDIP3 
CindyLouuuu_, Thu Apr 23 03:32:13 +0000 2020, -76.593943, 24.074967, lmfaooooo i then tell you how that one gone go 🤣 
ladrianriveral, Thu Apr 23 03:32:13 +0000 2020, -118.338504, 34.116391, What y’all up to?? https://t.co/7IQLTMN0zP 
aye_its_bayy, Thu Apr 23 03:32:13 +0000 2020, -98.540651, 29.417501, My grandma’s brother just died from COVID-19. I would like to have a socially distant “chat” with every single prot… https://t.co/Figb9PdRfA 
o0omar415, Thu Apr 23 03:32:13 +0000 2020, -76.826504, 38.907379, @Miguelllllllll_ Both names are disgusting 
onekatmalone, Thu Apr 23 03:32:13 +0000 2020, -80.244984, 36.087169, @TreflePetit Thank you! 
TheRealDarenHo1, Thu Apr 23 03:32:13 +0000 2020, -73.831187, 40.670879, @megholliday @jiatolentino He always looked old in the show. Prob is the same but saggier brows amirite? 
drewsiph_, Thu Apr 23 03:32:13 +0000 2020, -73.530092, 40.768141, 👏👏👏 
aye_its_bayy, Thu Apr 23 03:32:13 +0000 2020, -98.540651, 29.417501, Not looking to bring attention but I do want to bring awareness that YES- this hits close to home. May not for you… https://t.co/2ZEReATzLi 
rizzomauri, Thu Apr 23 03:32:13 +0000 2020, -80.233328, 25.782353, @abertini1 1 y 4 
MrNaassir, Thu Apr 23 03:32:13 +0000 2020, -73.831187, 40.670879, @RitaSofiale @Silviadomi22G @InsanGaya @ArlindoFerreir4 @khanhakim_k @TaposKumarBasu @yaryschewanasta… https://t.co/avoyBIDHJT 
_AyriTheDon, Thu Apr 23 03:32:13 +0000 2020, -96.068510, 30.095058, this aggressive asf lmfao 
moe_nasri, Thu Apr 23 03:32:13 +0000 2020, -119.306608, 37.269176, My hero academia is the shit https://t.co/xVE7wwxb0r 
AbeeCano, Thu Apr 23 03:32:13 +0000 2020, -117.022695, 38.502147, @MigggysInk 👍👍👍👍 https://t.co/kaxmsQDGvy 
UrFavSpaceCadet, Thu Apr 23 03:32:13 +0000 2020, -76.899536, 38.900883, @justjoelee hey Joe, I’m watching your recent video, I’m assuming when you said “background separation” I’m assumin… https://t.co/bBVgmKbxSQ 
ChrisWi81298891, Thu Apr 23 03:32:14 +0000 2020, -102.104627, 31.994300, @gim357 Exactly. 
ClauWow, Thu Apr 23 03:32:14 +0000 2020, -95.446486, 29.838495, im wine drunk and I’m eating pizza roles, so I’m vv content haha 
URSTrulyT, Thu Apr 23 03:32:14 +0000 2020, -87.967292, 43.056722, I got this projector in my room just to end up watching HGTV on it 🤦🏾‍♀️ 
juliosanchezor, Thu Apr 23 03:32:14 +0000 2020, -107.342056, 24.662488, yo tenía una de esas 
jcs6987, Thu Apr 23 03:32:14 +0000 2020, -83.804475, 27.698682, @shelton_brady 😂  yup. He was coming back already I heard. 
BGs_finest, Thu Apr 23 03:32:14 +0000 2020, -73.948775, 40.655138, I hear a lot of bullshit but I never sweat it, cause when you ask em bout it they gon say they never said it. 
__HumbleMe_, Thu Apr 23 03:32:14 +0000 2020, -78.895441, 35.990983, Work work work 🥴🤷🏽‍♀️ 
jay_a_white_, Thu Apr 23 03:32:14 +0000 2020, -80.926628, 33.631140, @MeganPatt328 https://t.co/UISU909pxP 
alberromero128, Thu Apr 23 03:32:14 +0000 2020, -111.001401, 31.192592, Me trato de convencer qué estoy mejor sin ti... Pero hasle entender a mi perro corazón de hielo 
RgSoletzky, Thu Apr 23 03:32:14 +0000 2020, -112.124676, 33.552863, @BkmRlm9294 @TheRickWilson Like I said this crap keeps me up at night. 
jwaggo, Thu Apr 23 03:32:14 +0000 2020, -122.435979, 37.770657, The impact on the heart, long recovery period, and potential for sudden and horrific relapse (as a heart attack) ha… https://t.co/K6x7bkdg9S 
ThomasR40020199, Thu Apr 23 03:32:14 +0000 2020, -96.020520, 41.150705, 😂🤣😅 
CR_HNLU, Thu Apr 23 03:32:14 +0000 2020, -95.446486, 29.838495, @bowgirl92 I got you lol 
fLAno0, Thu Apr 23 03:32:14 +0000 2020, -71.248902, 42.146170, PSN is down and I might lose it 
BigBadBumgarner, Thu Apr 23 03:32:15 +0000 2020, -89.922029, 35.133521, @Sammy_SosaBaby I completely agree 😂😂😂 
iiseoiq, Thu Apr 23 03:32:15 +0000 2020, -73.342524, 41.144642, Aniversário da mamãe hoje e eu só queria estar no br dando um abracinho nela 
john_kaufman, Thu Apr 23 03:32:15 +0000 2020, -105.550890, 38.997936, I swear, I’ve never seen two people who weren’t exactly sure how a shovel worked until today. 
